id,console-name,product-name,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,genre,upc
28534,PC Games,World Series of Poker,$2.00,$9.99,$9.00,$29.99,"",Other,047875352391
23406,PC Games,World Series of Poker 2008: Battle for the Bracelets,"",$2.59,$1.40,$7.09,"",Other,047875354319
28853,PC Games,World Series of Poker Adventure,"",$2.09,$1.00,$4.99,"",Other,098252101736
24396,PC Games,World Series of Poker: Tournament of Champions: 2007 Edition,$1.26,$6.29,$1.30,$6.29,"",Other,047875353176
25496,PC Games,World Soccer Winning Eleven 7 International,"",$1.99,$2.00,$9.99,"",Sports,083717234494
26075,PC Games,World Soccer Winning Eleven 8 International,$0.84,$4.19,$3.40,$16.99,"",Sports,020626723367
26996,PC Games,World Soccer Winning Eleven 9,$1.04,$5.19,$3.80,$18.99,"",Sports,020626725101
25550,PC Games,World Tour 2003 Skateboard Park Tycoon,"",$2.09,$9.60,$31.99,"",Simulation,047875309593
28181,PC Games,World Tours II: Golf,$0.78,$3.89,$1.00,$4.99,"",Sports,none
25674,PC Games,World War I,$1.26,$6.29,$1.30,$6.29,"",Strategy,710435000086
25210,PC Games,World War II Combat: Iwo Jima,$0.84,$4.19,$3.20,$15.99,"",FPS,742725271678
25542,PC Games,World War II Combat: Road To Berlin,$3.60,$17.99,$4.00,$19.99,"",Action & Adventure,742725270138
29116,PC Games,World War II Fighters,$6.30,$20.99,$6.90,$22.99,"",Simulation,014633078909
25549,PC Games,World War II Panzer Claws,$1.20,$5.99,$2.60,$12.99,"",Strategy,788687100151
23284,PC Games,World War II Sniper : Call to Victory,$1.36,$6.79,$1.80,$9.19,"",FPS,624262198536
28485,PC Games,World War II: Armored Assault,$1.38,$6.89,$1.40,$6.99,"",Strategy,022787619107
26728,PC Games,World War II: Frontline Command,"",$3.69,$1.00,$4.99,"",Strategy,627006901881
29225,PC Games,World War II: GI,$1.32,$6.59,$1.60,$7.89,"",FPS,742725179073
25945,PC Games,World War III: Black Gold,$0.96,$4.79,$1.60,$7.89,"",Strategy,712692955581
23556,PC Games,World in Conflict,$0.84,$4.19,$1.00,$4.99,"",Strategy,020626725828
24545,PC Games,World in Conflict: Collector's Edition,$3.00,$14.99,$21.20,$52.99,"",Strategy,020626726764
23201,PC Games,World in Conflict: Complete Edition,$1.48,$7.39,$2.00,$9.99,"",Strategy,008888685166
24729,PC Games,World in Conflict: Soviet Assault,$1.68,$8.39,$1.90,$9.49,"",Strategy,none
27017,PC Games,World of Combat 2000,$1.58,$7.89,$16.80,$41.99,"",Other,753799097347
27559,PC Games,World of EA Games,$6.30,$20.99,$16.80,$41.99,"",Other,014633163865
23693,PC Games,World of Goo,$1.02,$5.09,$1.00,$5.09,"",Puzzle,612761612752
24852,PC Games,World of Harry Potter,$9.60,$31.99,$14.40,$35.99,"",Other,014633164169
29830,PC Games,World of Need for Speed,$9.30,$30.99,$10.50,$34.99,"",Other,014633163872
20814,PC Games,World of Outlaws Sprint Cars,$6.90,$22.99,$7.50,$24.99,"",Racing,722242519569
20454,PC Games,World of Warcraft,$0.78,$3.89,$1.30,$6.29,"",RPG,020626722124
20499,PC Games,World of Warcraft Battle Chest,$2.80,$13.99,$3.00,$14.99,"",RPG,020626726191
20791,PC Games,World of Warcraft Collector's Edition,$74.40,$185.99,$92.40,$230.99,"",RPG,020626722117
30799,PC Games,World of Warcraft: Cataclysm,"",$3.19,$1.00,$4.99,"",RPG,020626728478
30458,PC Games,World of Warcraft: Cataclysm Collector's Edition,$6.60,$21.99,$17.20,$42.99,"",Other,020626728485
20456,PC Games,World of Warcraft: The Burning Crusade,"",$1.99,$1.00,$5.19,"",RPG,020626726184
20807,PC Games,World of Warcraft: The Burning Crusade: Collector's Edition,$19.20,$47.99,$25.20,$62.99,"",RPG,020626726245
20452,PC Games,World of Warcraft: Wrath of the Lich King,$3.60,$17.99,$4.00,$19.99,"",RPG,020626728195
23835,PC Games,World of Zoo,$1.06,$5.29,$1.10,$5.29,"",Simulation,752919494318
25119,PC Games,World's Greatest Coasters 3D,$1.88,$9.39,$2.00,$9.99,"",Simulation,778399002928
25285,PC Games,WorldShift,$1.04,$5.19,$1.00,$5.19,"",Strategy,851612000342
29647,PC Games,Worlds of Billy,$2.00,$9.99,$2.00,$9.99,"",Other,778399992502
21333,PC Games,Worlds of Ultima: The Savage Empire,$2.00,$9.99,$31.60,$78.99,"",RPG,017814773136
29086,PC Games,Worldwide Soccer 98,$1.68,$8.39,$1.80,$8.99,"",Sports,none
28554,PC Games,Worldwide Soccer Manager 2006,$1.06,$5.29,$1.10,$5.29,"",Simulation,010086851557
29810,PC Games,Worldwide Soccer Manager 2007,$1.04,$5.19,$2.60,$12.99,"",Sports,010086851816
29100,PC Games,Worms,$1.04,$5.19,$6.60,$21.99,"",Strategy,077708501337
24876,PC Games,Worms 2,$1.00,$4.99,$2.00,$9.99,"",Strategy,019703524478
24373,PC Games,Worms 3D,$1.68,$8.39,$1.80,$8.99,"",Strategy,021481943563
24091,PC Games,Worms 4: Mayhem,"",$3.09,$1.00,$4.99,"",Strategy,096427014591
23545,PC Games,Worms Armageddon,$1.26,$6.29,$16.80,$41.99,"",Strategy,020295434311
30165,PC Games,Worms Blast,$1.26,$6.29,$1.80,$8.99,"",Puzzle,008888680208
26891,PC Games,Worms Forts Under Siege,$1.04,$5.19,$6.60,$21.99,"",Strategy,none
24350,PC Games,Worms Triple Pack,$2.20,$10.99,$3.00,$14.99,"",Strategy,008888680369
27379,PC Games,Worms United,"",$1.99,$2.00,$9.99,"",Other,none
24218,PC Games,Worms World Party,$1.04,$5.19,$2.20,$10.99,"",Strategy,091493954369
28055,PC Games,Worst-Case Scenario Survival Trivia Challenge,$2.80,$13.99,$3.00,$14.99,"",Other,none
29217,PC Games,Wraith,$2.20,$10.99,$2.60,$12.99,"",Other,none
27395,PC Games,Wrath of the Demon,"",$1.99,$1.50,$7.29,"",Action & Adventure,092667100018
34408,PC Games,Write Camera Action,"",$2.09,$1.80,$8.89,"",Other,none
24727,PC Games,X-Blades,"",$2.29,$1.00,$4.99,"",Action & Adventure,612561500181
25193,PC Games,X-COM: Apocalypse,$1.02,$5.09,$1.00,$5.09,"",Strategy,019703517470
24670,PC Games,X-COM: Collector's Edition,$7.80,$25.99,$14.80,$36.99,"",Strategy,076930990803
25347,PC Games,X-COM: Enforcer,"",$3.69,$1.90,$9.39,"",Action & Adventure,076930997710
26475,PC Games,X-COM: Interceptor,"",$1.99,$3.60,$17.99,"",Action & Adventure,019703533470
24683,PC Games,X-COM: Terror from the Deep,"",$2.59,$3.40,$16.99,"",Strategy,019703431400
24420,PC Games,X-COM: UFO Defense,$2.80,$13.99,$6.30,$20.99,"",Action & Adventure,787659006309
20875,PC Games,X-COM: UFO Defense Collector's Edition,$29.20,$72.99,$33.20,$82.99,"",Action & Adventure,none
29071,PC Games,X-Car: Experimental Racing,"",$2.09,$1.50,$7.49,"",Racing,787659010160
29219,PC Games,X-Change,$6.30,$20.99,$6.90,$22.99,"",Other,none
27346,PC Games,X-Change 2,$2.40,$11.99,$2.60,$12.99,"",Other,none
29834,PC Games,X-Change 3,"","","","","",Other,none
20555,PC Games,X-Men Legends II: Rise of Apocalypse,$3.80,$18.99,$7.20,$23.99,"",RPG,047875329591
23692,PC Games,X-Men Origins: Wolverine: Uncaged Edition,$0.86,$4.29,$1.30,$6.29,"",Action & Adventure,047875332713
26448,PC Games,X-Men: Children of the Atom,$6.60,$21.99,$7.80,$25.99,"",Action & Adventure,021481920519
25560,PC Games,X-Men: The Official Game,$1.00,$4.99,$1.00,$4.99,"",Action & Adventure,047875329195
29095,PC Games,X-Men: The Ravages of Apocalypse,$29.20,$72.99,$33.60,$83.99,"",Action & Adventure,742725153301
28720,PC Games,X-Men: The Ravages of Apocalypse: A Quake Total Conversion,$1.06,$5.29,$3.60,$17.99,"",Action & Adventure,722242516032
25341,PC Games,X-Plane,$2.00,$9.99,$2.40,$11.99,"",Simulation,651222003012
26208,PC Games,X-Plane 8.00,$3.40,$16.99,$3.80,$18.99,"",Simulation,740569000386
23151,PC Games,X-Plane 9,$2.20,$10.99,$3.40,$16.99,"",Simulation,740569000447
28131,PC Games,X2: The Threat,"",$3.69,$1.00,$4.99,"",Simulation,646662101084
26660,PC Games,X2: Wolverine's Revenge,$0.82,$4.09,$1.30,$6.59,"",Action & Adventure,047875323438
23638,PC Games,X3: Gold Edition,"",$1.99,$2.00,$9.99,"",Simulation,742725280175
24178,PC Games,X3: Reunion,"",$2.79,$1.00,$4.99,"",Action & Adventure,646662101299
23335,PC Games,X3: Terran Conflict,$1.04,$5.19,$1.00,$5.19,"",Simulation,646662901042
34547,PC Games,XCom: Enemy Within,$2.00,$9.99,$2.00,$9.99,"",Strategy,710425412868
25977,PC Games,XIII,"",$1.99,$1.70,$8.39,"",FPS,008888681069
27647,PC Games,XIII Century: Gold Edition,$2.20,$10.99,$2.80,$13.99,"",Strategy,618870122113
28783,PC Games,XS,$2.00,$9.99,$2.00,$9.99,"",Action & Adventure,none
28633,PC Games,XScooter,"",$1.99,$1.00,$4.99,"",Racing,755142101152
30017,PC Games,Xango Tango,$0.84,$4.19,$1.00,$4.99,"",Action & Adventure,811930103590
29065,PC Games,Xargon,$3.20,$15.99,$3.40,$16.99,"",Action & Adventure,none
28959,PC Games,Xenocracy,$3.60,$17.99,$4.00,$19.99,"",Simulation,none
28849,PC Games,Xenophage: Alien Bloodsport,"",$2.69,$1.00,$4.99,"",Other,757563058954
29738,PC Games,Xiama,$8.10,$26.99,$9.00,$29.99,"",Other,none
29829,PC Games,Xing Texas Hold 'Em Poker,$2.00,$9.99,$2.00,$9.99,"",Other,none
25974,PC Games,Xpand Rally,$1.06,$5.29,$1.10,$5.29,"",Racing,855486001344
29827,PC Games,Xplora 1: Peter Gabriel's Secret World,"",$1.99,$6.30,$20.99,"",Other,040421150564
29508,PC Games,Xtreme Accuracy Shooting,$1.98,$9.89,$7.20,$23.99,"",Sports,898168000013
25895,PC Games,Xtreme Air Racing,$2.20,$10.99,$2.40,$11.99,"",Racing,743999126756
30563,PC Games,Xtreme Boarders: Precision Skating,$1.16,$5.79,$1.20,$5.99,"",Sports,811930100148
30183,PC Games,Xyanide Resurrection,$1.26,$6.29,$1.50,$7.59,"",FPS,none
27712,PC Games,Y2K,$9.30,$30.99,$10.50,$34.99,"",Other,040421006625
29761,PC Games,Yin-Yang! -X-Change Alternative-,$2.80,$13.99,$3.00,$14.99,"",Other,652823207045
20906,PC Games,Yo-Jin-Bo: The Bodyguards,$21.20,$52.99,$24.00,$59.99,"",Action & Adventure,820170101044
27751,PC Games,Yoot Tower,$2.00,$9.99,$14.40,$35.99,"",Simulation,010086880533
24704,PC Games,You Are Empty,"",$2.09,$1.70,$8.39,"",FPS,742725275836
28272,PC Games,You Don't Know Jack 6: The Lost Gold,"",$1.99,$74.80,$186.99,"",Other,020626712927
24751,PC Games,You Don't Know Jack!,"",$2.09,$9.30,$30.99,"",Other,093462501765
29215,PC Games,You Don't Know Jack! Huge XXL,$6.90,$22.99,$7.80,$25.99,"",Other,none
24702,PC Games,You Don't Know Jack! Movies,"",$1.99,$1.30,$6.29,"",Other,020626711906
29032,PC Games,You Don't Know Jack! Pack,"",$2.89,$1.60,$8.09,"",Other,020626699587
29274,PC Games,You Don't Know Jack! Question Pack,$3.60,$17.99,$4.00,$19.99,"",Other,518000550338
20876,PC Games,You Don't Know Jack! Snack Pack,$3.80,$18.99,$9.30,$30.99,"",Puzzle,020626711180
24925,PC Games,You Don't Know Jack! Sports,"",$2.59,$1.80,$8.79,"",Other,none
24026,PC Games,You Don't Know Jack! Volume 2,"",$3.09,$1.00,$4.99,"",Other,020626706780
24329,PC Games,You Don't Know Jack! Volume 3,"",$1.99,$1.20,$6.19,"",Other,093462202129
25665,PC Games,You Don't Know Jack! Volume 4: The Ride,$0.84,$4.19,$1.00,$4.99,"",Other,none
25768,PC Games,You Don't Know Jack! XL,"",$2.09,$1.50,$7.39,"",Other,020626706704
25015,PC Games,You Don't Know Jack: 5th Dementia,$1.40,$6.99,$3.80,$18.99,"",Puzzle,020626710282
27291,PC Games,You Don't Know Jack: Louder! Faster! Funnier!,$1.60,$7.99,$3.20,$15.99,"",Other,020626710152
29134,PC Games,You Don't Know Jack: Offline,"",$1.99,$2.60,$12.99,"",Other,none
26025,PC Games,You can Fly With Tinker Bell,"",$3.69,$1.60,$8.19,"",Action & Adventure,044702016853
30207,PC Games,Youda Farmer,$2.60,$12.99,$2.80,$13.99,"",Simulation,none
30224,PC Games,Youda Legend: The Curse of the Amsterdam Diamond,$1.46,$7.29,$1.50,$7.29,"",Other,none
30514,PC Games,YoudaGames Variety Pack,"",$3.09,$1.20,$6.09,"",Other,098252103785
20893,PC Games,Your Shape,$1.04,$5.19,$1.00,$5.19,"",Sports,008888685623
26046,PC Games,Yu-Gi-Oh! Power of Chaos: Joey the Passion,$6.30,$20.99,$16.80,$41.99,"",Action & Adventure,083717234487
24809,PC Games,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,$3.60,$17.99,$21.20,$52.99,"",Action & Adventure,083717234470
23308,PC Games,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,$3.20,$15.99,$33.60,$83.99,"",Action & Adventure,083717234463
30148,PC Games,Yume Miru Kusuri :: A Drug That Makes You Dream,$3.20,$15.99,$3.40,$16.99,"",Other,none
27180,PC Games,Z,$2.80,$13.99,$10.20,$33.99,"",Strategy,none
27951,PC Games,Z: Steel Soldiers,$1.04,$5.19,$6.30,$20.99,"",Strategy,677990100586
28814,PC Games,ZPC,"",$2.09,$1.60,$8.19,"",Action & Adventure,742725113152
29260,PC Games,Zak McKracken and the Alien Mindbenders,$33.60,$83.99,$38.40,$95.99,"",Other,none
25097,PC Games,Zanzarah: The Hidden Portal,$7.80,$25.99,$7.80,$25.99,"",Action & Adventure,651222021092
25060,PC Games,Zapper: One Wicked Cricket,"",$2.39,$1.00,$4.99,"",Action & Adventure,742725238350
26805,PC Games,Zax: The Alien Hunter,"",$1.99,$1.00,$4.99,"",Action & Adventure,077708502327
25174,PC Games,Zebco Pro Fishing 3D: Tournament Edition,$1.46,$7.29,$1.50,$7.29,"",Sports,none
29758,PC Games,Zeddas: Servants of Sheol,$1.04,$5.19,$2.80,$13.99,"",Other,none
29646,PC Games,Zeitgeist,"",$3.09,"",$3.09,"",FPS,none
29649,PC Games,Zelenhgorm,"","","","","",Other,none
26356,PC Games,ZenGems,"",$2.09,"",$2.09,"",Puzzle,612761612509
29470,PC Games,Zenfar,$1.36,$6.79,$1.40,$6.99,"",Other,731488050484
27387,PC Games,Zephyr,$1.42,$7.09,$1.40,$7.09,"",Racing,549826000011
29794,PC Games,Zero Critical,$1.68,$8.39,$1.80,$8.99,"",Other,093155113602
23180,PC Games,Zeus: Master of Olympus,$1.68,$8.39,$3.20,$15.99,"",Strategy,020626711173
23713,PC Games,Zeus: Official Expansion: Poseidon,$1.78,$8.89,$3.20,$15.99,"",Strategy,020626712170
30256,PC Games,Zhu Zhu Pets,"",$1.99,$1.40,$6.79,"",Other,047875357914
23710,PC Games,Zoboomafoo Animal Kids,"",$1.99,"",$1.99,"",Other,none
24828,PC Games,Zoboomafoo Creature Quest,"",$1.99,"",$1.99,"",Other,none
27173,PC Games,Zombie Wars,$1.42,$7.09,$1.40,$7.09,"",Action & Adventure,none
29645,PC Games,Zombieville,$7.20,$23.99,$8.10,$26.99,"",Other,none
28898,PC Games,Zone 66,$2.00,$9.99,$2.80,$13.99,"",FPS,none
29221,PC Games,Zone Raiders,$1.80,$8.99,$1.80,$8.99,"",Racing,011113741025
25505,PC Games,Zoo Empire,"",$3.29,$1.80,$8.89,"",Simulation,646662101121
23612,PC Games,Zoo Tycoon,$0.80,$3.99,$1.00,$4.99,"",Simulation,659556912215
23136,PC Games,Zoo Tycoon 2,$1.04,$5.19,$1.70,$8.39,"",Simulation,805529983717
20604,PC Games,Zoo Tycoon 2 Ultimate Collection,$2.00,$9.99,$2.00,$9.99,"",Strategy,882224717373
24882,PC Games,Zoo Tycoon 2: African Adventure,$0.84,$4.19,$1.20,$5.99,"",Simulation,882224181631
28048,PC Games,Zoo Tycoon 2: Dino Danger Pack,$1.06,$5.29,$1.10,$5.29,"",Simulation,805529012554
23507,PC Games,Zoo Tycoon 2: Endangered Species,$0.94,$4.69,$1.90,$9.39,"",Simulation,882224055314
23278,PC Games,Zoo Tycoon 2: Extinct Animals,$1.26,$6.29,$1.90,$9.39,"",Simulation,882224469067
23685,PC Games,Zoo Tycoon 2: Marine Mania,$1.68,$8.39,$1.80,$8.99,"",Simulation,882224277747
23492,PC Games,Zoo Tycoon 2: Zookeeper Collection,$0.90,$4.49,$2.40,$11.99,"",Other,882224278010
23085,PC Games,Zoo Tycoon: Complete Collection,$1.58,$7.89,$2.60,$12.99,"",Simulation,805529445321
23111,PC Games,Zoo Tycoon: Complete Collection (2008),$1.30,$6.49,$1.30,$6.49,"",Other,755142108380
27272,PC Games,Zoo Tycoon: Dinosaur Digs,$1.68,$8.39,$3.40,$16.99,"",Simulation,none
24609,PC Games,Zoo Tycoon: Marine Mania,$1.04,$5.19,$1.10,$5.69,"",Simulation,805529127371
28477,PC Games,Zoo Vet,$0.84,$4.19,$1.90,$9.39,"",Simulation,020626723534
26367,PC Games,Zoo Vet: Endangered Animals,$2.60,$12.99,$2.80,$13.99,"",Simulation,020626727624
28112,PC Games,"Zoog Genius: Math, Science, Technology","",$2.09,$1.70,$8.29,"",Other,none
27677,PC Games,Zool: Ninja of the Nth Dimension,$6.30,$20.99,$30.40,$75.99,"",Action & Adventure,743175951394
25677,PC Games,Zoombinis: Island Odyssey,"",$1.99,$1.10,$5.29,"",Other,696055110674
24528,PC Games,Zoombinis: Logical Journey,$0.84,$4.19,$1.80,$9.09,"",Other,683904503114
24913,PC Games,Zoombinis: Mountain Rescue,"",$1.99,"",$1.99,"",Other,772040811815
21341,PC Games,Zork Classics Collection,$15.60,$38.99,$17.60,$43.99,"",Action & Adventure,047875110786
29308,PC Games,Zork I: The Great Underground Empire,$16.80,$41.99,$18.80,$46.99,"",Other,none
29411,PC Games,Zork II: The Wizard of Frobozz,$33.60,$83.99,$38.40,$95.99,"",Other,none
29166,PC Games,Zork III: The Dungeon Master,$16.80,$41.99,$18.80,$46.99,"",Other,none
21342,PC Games,Zork Legacy Collection,$3.20,$15.99,$3.40,$16.99,"",Action & Adventure,550000110242
24296,PC Games,Zork Nemesis,"",$3.09,$1.00,$4.99,"",Other,047875331129
29199,PC Games,Zork Zero,$20.00,$49.99,$22.40,$55.99,"",Other,none
24678,PC Games,Zork: Grand Inquisitor,$1.48,$7.39,$1.60,$7.99,"",Other,047875100268
27362,PC Games,Zorro,$1.24,$6.19,$1.20,$6.19,"",Action & Adventure,none
23075,PC Games,Zuma Deluxe,$1.26,$6.29,$2.40,$11.99,"",Puzzle,811930100704
20491,PC Games,Zuma's Revenge,$1.04,$5.19,$1.00,$5.19,"",Puzzle,899274001635
30109,PC Games,e-mail-a-game,"",$1.99,"",$1.99,"",Other,772040781514
25900,PC Games,eGames 101 Incredible Games: Collector's Edition,"",$1.99,$1.50,$7.29,"",Other,743999116351
28201,PC Games,eGames 3D Chess,"",$3.69,"",$3.69,"",Other,743999128705
25953,PC Games,eGames Master Series 151,$1.58,$7.89,$1.60,$7.99,"",Other,743999125100
26872,PC Games,eJay MP3 Pro,$4.00,$19.99,$10.50,$34.99,"",Other,none
30112,PC Games,em@il games: Battleship: The Classic Naval Warfare Game,"",$1.99,"",$1.99,"",Strategy,076930993200
30111,PC Games,"em@il games: Grand Master Chess, Checkers & Backgammon",$1.26,$6.29,$1.30,$6.29,"",Other,076930993187
30108,PC Games,em@il games: Scrabble,"",$1.99,$4.00,$19.99,"",Other,076930993149
26115,PC Games,everGirl,"",$1.99,$1.00,$4.99,"",Other,752919492420
24224,PC Games,iCarly: iDream in Toons,$0.84,$4.19,$1.50,$7.29,"",Other,047875357570
29462,PC Games,iF-22,"",$2.09,$1.00,$5.19,"",Simulation,787659008532
27257,PC Games,iF-22 Persian Gulf Version 5.0,"",$2.09,$1.30,$6.29,"",Simulation,707358101037
27851,PC Games,iF/A-18 Carrier Strike Fighter,$1.24,$6.19,$2.80,$13.99,"",Simulation,none
26591,PC Games,iM1A2 Abrams,"",$1.99,$1.50,$7.29,"",Simulation,707358001016
28215,PC Games,kill.switch,$1.26,$6.29,$1.90,$9.39,"",FPS,677990103785
26034,PC Games,realMyst,$2.80,$13.99,$9.30,$30.99,"",Other,772040807115
29211,PC Games,ruthless.com,$2.00,$9.99,$2.00,$9.99,"",Strategy,646227240067
32605,PSP,16GB PSP Memory Stick Pro Duo,$18.40,$45.99,$21.60,$53.99,"",Accessories,none
8441,PSP,2006 FIFA World Cup,$1.00,$4.99,$3.80,$18.99,$4.99,Soccer,014633152166
21259,PSP,2010 FIFA World Cup,$1.58,$7.89,$6.30,$20.99,$12.99,Soccer,014633194104
31563,PSP,2GB PSP Memory Stick Pro Duo,$1.82,$9.09,$2.00,$9.99,"",Accessories,711719859307
8443,PSP,300 March to Glory,$1.00,$4.99,$1.50,$7.59,$4.99,Action & Adventure,788687400374
31566,PSP,32MB PSP Memory Stick Pro Duo,$1.20,$5.99,$1.20,$5.99,$1.99,Accessories,711719852001
31565,PSP,4GB PSP Memory Stick Pro Duo,$2.00,$9.99,$2.20,$10.99,"",Accessories,711719858409
8448,PSP,50 Cent Bulletproof G Unit Edition,$1.40,$6.99,$1.50,$7.29,$6.99,Action & Adventure,020626724852
8450,PSP,7 Wonders of the Ancient World,"",$2.59,$1.90,$9.39,$2.99,Puzzle,811930103408
31564,PSP,8GB PSP Memory Stick Pro Duo,$2.60,$12.99,$3.00,$14.99,"",Accessories,377083043423
8542,PSP,ATV Offroad Fury Blazing Trails,$0.80,$3.99,$1.30,$6.29,$3.99,Racing,711719860327
8543,PSP,ATV Offroad Fury Pro,$1.00,$4.99,$1.00,$5.19,$9.99,Racing,711719864820
8452,PSP,Ace Combat X Skies of Deception,$1.32,$6.59,$2.20,$10.99,$9.99,Strategy,722674150187
21967,PSP,Ace Combat: Joint Assault,$3.40,$16.99,$3.80,$18.99,$17.99,Other,722674150361
8454,PSP,Activision Hits Remixed,$1.78,$8.89,$3.00,$14.99,$2.99,Action & Adventure,047875817296
19894,PSP,Adventures to Go,$1.68,$8.39,$1.90,$9.49,$5.99,Strategy,719593110064
8474,PSP,Aedis Eclipse Generation of Chaos,$2.00,$9.99,$7.80,$25.99,$4.99,Strategy,857823001208
8483,PSP,After Burner Black Falcon,$1.16,$5.79,$2.00,$9.99,$4.99,Action & Adventure,010086660159
8487,PSP,Air Conflicts,$3.20,$15.99,$7.20,$23.99,$6.99,Other,891563001074
8498,PSP,Alien Syndrome,$1.00,$4.99,$1.00,$5.19,$4.99,Strategy,010086660180
10522,PSP,Aliens vs. Predator Requiem,$1.36,$6.79,$1.40,$6.99,$14.99,Action & Adventure,020626726740
8514,PSP,Ape Escape Academy,$0.78,$3.89,$1.10,$5.29,$2.99,Party,711719861928
8515,PSP,Ape Escape On the Loose,"",$3.19,$1.30,$6.29,$6.99,Action & Adventure,711719860921
8530,PSP,Armored Core Formula Front,$1.00,$4.99,$2.60,$12.99,$4.99,Fighting,093992097301
20350,PSP,Army of Two: The 40th Day,$1.08,$5.39,$1.30,$6.29,$14.99,Action & Adventure,014633155242
8534,PSP,Asphalt Urban GT 2,$1.88,$9.39,$2.00,$9.99,"",Racing,008888332893
20035,PSP,Assassin's Creed: Bloodlines,$1.58,$7.89,$2.00,$9.99,$14.99,Action & Adventure,008888335733
8537,PSP,Astonishia Story,$2.00,$9.99,$2.20,$10.99,$3.99,RPG,008888332985
19790,PSP,Astro Boy: The Video Game,$1.04,$5.19,$1.70,$8.39,$9.99,Action & Adventure,879278110120
8540,PSP,Atari Classics Evolved,$1.50,$7.49,$2.80,$13.99,$9.99,Arcade,742725276000
8545,PSP,Avatar The Last Airbender,$1.46,$7.29,$2.40,$11.99,$12.99,Action & Adventure,752919480281
21551,PSP,Avatar: The Game,$0.78,$3.89,$1.50,$7.39,$12.99,Action & Adventure,008888335436
14454,PSP,B-Boy,$2.60,$12.99,$3.00,$14.99,$4.99,Action & Adventure,896992000568
30303,PSP,Bakugan: Defenders of the Core,$1.00,$4.99,$3.00,$14.99,$4.99,Other,047875764965
8589,PSP,BattleZone,$1.00,$4.99,$1.50,$7.39,$4.99,Action & Adventure,742725271869
21681,PSP,Beaterator,"",$3.69,$1.00,$4.99,$4.99,Other,710425371295
15847,PSP,Ben 10 Alien Force,$1.04,$5.19,$1.20,$6.09,$2.99,Action & Adventure,879278110083
8596,PSP,Ben 10 Protector of Earth,$1.10,$5.49,$1.70,$8.39,$2.99,Action & Adventure,879278110069
19858,PSP,Ben 10: Alien Force: Vilgax Attacks,$1.64,$8.19,$1.80,$8.99,$4.99,Action & Adventure,879278110113
